created_at,full_text,url,user/location,user_id_str
Fri Nov 24 23:46:54 +0000 2023,"🆘My Friends and Fellow Americans.OF COURSE US Gun Ownership at RECORD HIGH.MOST households have MORE THAN ONE Gun,MORE people CONCEALED CARRYING!Why:Open Borders,Got a Ways,Terror Watch list entering our country,Iran &amp;N.Korea.BIDEN NOT PROTECTING USA ✅🇺🇸 https://t.co/08LUmLoMjQ",https://twitter.com/groth1945/status/1728198538348433551,"Nashua, NH",905153319253004288
Fri Nov 24 23:44:05 +0000 2023,@emilykschrader Such barbarians! I don't know how non-arab countries like Iran and Israel can stand to be surrounded by cavemen arabs! 🤢🤮,https://twitter.com/SuSuman03795771/status/1728197828173078965,USA,1532480887849377810
Fri Nov 24 22:53:36 +0000 2023,"@Hedgesgurl Wow, that’s pure desperation on their part and not sounding too good on the “we’re probably going to war with Iran front” …walking door to door with a list of 18 year olds! Wow! They desperately are looking for warm bodies before they have to resort to a draft.",https://twitter.com/TwoThousand_17/status/1728185124544757935,Native Lands ,708383218081202176
Fri Nov 24 23:11:14 +0000 2023,"@ShitpostGate Armed forces in the Middle East and North Africa:

🇪🇬 Egypt: 836,000 personnel
🇮🇷 Iran: 650,000
🇮🇶 Iraq: 341,000
🇩🇿 Algeria: 317,000
🇸🇾 Syria: 269,000
🇸🇦 Saudi Arabia: 252,000
🇲🇦 Morocco: 246,000
🇮🇱 Israel: 178,000
🇯🇴 Jordan: 116,000
🇱🇧 Lebanon: 80,000
🇦🇪 United Arab Emirates:…",https://twitter.com/ennisoreilly/status/1728189563338932661,DM Requests,3226369957
Fri Nov 24 23:13:25 +0000 2023,@KrauseForIowa @JillEHughes We can't fall into the trap of multiple proxy wars....for too long. Russia and Iran require an offensive solution.,https://twitter.com/blu_kryptonian/status/1728190111987400876,"Buffalo, NY",826255472546238465
Fri Nov 24 23:20:29 +0000 2023,"Israel tried to proscribe 6 Israeli humanitarian or rights organisations. It calls all forms of dissent “terrorism” - that’s the mark of a rogue regime a la Putin, Assad or Iran. A UN investigation found these Israeli claims baseless. Many such Israeli NGOs are funded by the EU",https://twitter.com/habibahamid/status/1728191890200412395,DCA + FL + LON + IST + DXB,21881398
Fri Nov 24 22:32:24 +0000 2023,@RNCResearch Or maybe because he pumped billion into Iran and they had massive amounts of money to finance their offensive,https://twitter.com/JeffPipelayerxl/status/1728179789406916790,Eldorado Ca,1898602526
Fri Nov 24 23:02:44 +0000 2023,"FOUR times they were attacked by Iran’s proxy fighters. 

There are also sailors and Marines on board warships, prepared to get the backs of our ally, Israel, if we need to in a more forceful way. 

And did you know that that we still have troops in Niger?",https://twitter.com/jaslow/status/1728187422222229923,"North Carolina, USA",45743241
Fri Nov 24 22:46:11 +0000 2023,@BidenHQ You did nothing and you enabled Iran.,https://twitter.com/phvb58/status/1728183258016632859,"Virginia, USA",1590441553096589316
Fri Nov 24 23:00:38 +0000 2023,"@pasqueflower19 He paid for Hamas' training, weapons and tunnels via Iran. He interfered in internal Israeli matters by funding anti-Likud protests and very likely opposition politicians like Benny Ganz among others. It's Biden's war and he wants to play.",https://twitter.com/michelle1956/status/1728186892636877266,"California, USA",21895409
Fri Nov 24 23:30:04 +0000 2023,"This is UK not Iran or Iraq, the comment says do we know what we are doing?",https://twitter.com/aburummana/status/1728194300251447437,"Nashville-Davidson, Tennessee",250836067
Fri Nov 24 23:52:55 +0000 2023,"@MuhammadUmayyah It’s funny Irani Rawafidh never want to talk about who was giving them millions in funding and weapons during Iran-Iraq war. 

Hint: the Zionists

And Iran assisted U.S in taking down Taliban and Saddam.",https://twitter.com/Hanaaabilah/status/1728200051091251656,U.S.A,1106032161008738304
Fri Nov 24 22:50:00 +0000 2023,"#Iran executed another participant of the nationwide protests sparked by the death of #JînaMahsaAmini. Iran has hanged eight protesters to date and has over 100 others on death row.

https://t.co/IYoEYPR0V3 https://t.co/wMSzkbZo5n",https://twitter.com/1MedyaNews/status/1728184217404923910,"Kurdistan, Worldwide",1496033230906175489
Fri Nov 24 23:37:51 +0000 2023,@CollinRugg ⚠️🔥 yeah I don’t know this seems fishy what happened they showed a passport license from one of the occupants that was from Iran and then they said it was filled with explosives I posted a minute and a half video where the guy said he thought it was a black Bentley but he said…,https://twitter.com/tparon/status/1728196260371263970,"Ann Arbor, MI",146221290
Fri Nov 24 23:00:15 +0000 2023,@NotHoodlum Ronald Reagan was as corrupt as Trump. He was involved in the Arms for Hostages cover up with Oliver North. They deliberately stopped the American Hostages being held captive in Iran so President Carter would lose his reelection!,https://twitter.com/RamsRule2024/status/1728186798525047295,United States,1562164800766914560
Fri Nov 24 23:04:12 +0000 2023,"Biden: “I cannot prove what I’m about to say…” Right. Because every word that drools out of Joe Biden’s lips is spin to bolster his ego.

Temporary ceasefire was brokered by Qatar, an ally of Iran. To get back 50 hostages, Israel must release 150 convicted jihadists.

A…",https://twitter.com/ToscaAusten/status/1728187790234362230,DeBlasio Cuomo Refugee,4769536303
Fri Nov 24 23:41:39 +0000 2023,@llggeorgia Well BBC need to stay neutral and all the staff there. Matter of fact all UK should be neutral and Israel should take care of itself. If they want to fight Iran go ahead stop using British money for support a desperate gov in Israel. Already sent 2 ships. We have nothing to do…,https://twitter.com/seddik_ber/status/1728197216286781851,Earth,1711520252805132288
Fri Nov 24 23:35:54 +0000 2023,"Thanks for cutting &amp; pasting the article so I don't have to @GrayConnolly. A few thoughts on how #Iran's disparate collection of friends, allies and clients work to advance the Islamic Republic's strategic aims. #Hezbollah #Gaza #Israel",https://twitter.com/RodgerShanahan/status/1728195768702644341,"Sydney, Australia",297944652
Fri Nov 24 23:23:46 +0000 2023,"@bennyjohnson How hard is it to figure out, Benny? 

 Iran does not want Israel recognized. Hamas does not want Israel recognized. 

This was follow-up on Biden's part to get Saudis to actually follow through on the Abraham Accords. 

Hamas attacked because of this and Netanyahu's right shift.",https://twitter.com/justicenow_alan/status/1728192715702030446,here somewhere,1269737683213049858
Fri Nov 24 22:36:30 +0000 2023,"@ShotGun_Bonnie I love your sentiment here, but I worry an attack on Iran would help lead to our third world war.",https://twitter.com/edgiesversion/status/1728180820102586476,"Cheshire, CT",326006771
Fri Nov 24 23:00:39 +0000 2023,"@RNCResearch Could it possibly have something to do with the billions of dollars he gave to Iran? Seemed to happen right after that. Like paying for a service. 
Naturally I am sure that the RNC got there cut  ($$$) in helping him pass that bill.",https://twitter.com/williamwfb12345/status/1728186896764080299,United States,1519497263046922240
Fri Nov 24 23:13:14 +0000 2023,"@yashar Arab nations don't support them they consider them the same way they consider Iran and the Persian people as non Muslim.
People forget the little dust up called desert shield and the disdain the Arabs had for Iran and their proxies hell they didn't care much about Iraq either.",https://twitter.com/c_hoggatt/status/1728190065548112094,"Miami, Florida",1587506666718781440
Fri Nov 24 23:39:00 +0000 2023,@DDG43USN @RobManess @KevinsWorld64 It doesn’t stop there this blow hole opens the oil trade to Iran gives them billions filling there war chest. Oh look Israel gets attacked. Since then hunters gun charge dropped irs charges gone and more then I can list here removed from the news.,https://twitter.com/Bills69855517/status/1728196551820882301,"Alabama, AL",1634937754684456962
Fri Nov 24 22:54:43 +0000 2023,@POTUS ONLY 13?! WHAT ARE YOU DOING NOW BIDEN?! Other than funding Iran and Hamas?!,https://twitter.com/JoshuaHosler/status/1728185405277938035,"Colorado Springs, CO",3059814891
Fri Nov 24 23:36:18 +0000 2023,"@MaximizedWages @tomselliott Trump never gave Iran a red nickel. Democrats have given them billions, maybe a trillion, and we see what hamas has done and this clown expects Americans to eat the chit he’s shoveling. Right.",https://twitter.com/bluejeanbluz/status/1728195870460666325,"Washington, District of Columbia",784784705090625538
Fri Nov 24 23:44:11 +0000 2023,"Juvenile offender executed in #Iran; #HamidrezaAzari, 17, had been sentenced to death for murder by IR judge at the Criminal Court branch in Sabzevar. He was put to death in the early hours of this morning in the city’s central prison. #حمیدرضا_آذری
@UNICEF @AmnestyIran @guardian",https://twitter.com/Javanmardi75/status/1728197853083034005,"Washington, DC ",542347917
Fri Nov 24 23:03:32 +0000 2023,"@ShotGun_Bonnie @KoolMLA Nope, Hamas attacked Israel because 🐷💩for🧠Biden gave Iran billions to do it!! Biden has always been a evil warmonger, he loves blood money, it's his favorite kind.",https://twitter.com/ranaway22337105/status/1728187623724691893,United States,1473183097004953603
Fri Nov 24 23:25:25 +0000 2023,Idk why I hate Iran so bad I just do there’s nothing but bad vibes from that country,https://twitter.com/diyadgaf/status/1728193131823366258,NM US,1525547566179487745
Fri Nov 24 23:42:20 +0000 2023,@Utpalupad15218 @SHAMINDU_MUKHJE Somehow not very fond of the urdu language.probably because i lived in Iran and spoke and understood farsi at that time(have forgotten now)and love hindi in its pure form cant understand the love for this mixed up https://t.co/nhyq3dNlzy’s similar to the bengali spoken in Bd,https://twitter.com/Anumita56439188/status/1728197389604036713,us,1252189017916928002
Fri Nov 24 23:16:52 +0000 2023,@UN @UN_Women I couldn’t see that from your reaction to 10/07. The actions of the regime in Iran are becoming more and more brutal. Which presidency does this country currently have at UN? You don’t convince me!,https://twitter.com/weidi_i/status/1728190979260416381,Baden-Württemberg,558021440
Fri Nov 24 23:44:06 +0000 2023,@wcbuecker @JerryOaksmith @RpsAgainstTrump Trump released 5000 Taliban terrorists and gave them Afghanistan. Then agreed to pull us out by a certain time and he was not President. Everyone seems to forget about the Iranian general he had assassinated. Iran still has a bounty on Trump.,https://twitter.com/bjdrues/status/1728197835278135535,USA,365259831
Fri Nov 24 23:00:00 +0000 2023,@RichardGrenell Remeber Iran-Contra? Who was the President?,https://twitter.com/acnewsitics/status/1728186736537420058,"Los Angeles, California",1080188052365029376
Fri Nov 24 22:52:03 +0000 2023,"The execution of juvenile offenders constitutes a clear violation of human rights, as outlined in the Convention on the Rights of the Child (CRC) and the International Covenant on Civil and Political Rights (ICCPR).

Iran is a signatory to both treaties.",https://twitter.com/MEMOrganization/status/1728184735950848162,United States,1197133959311843328
Fri Nov 24 23:42:37 +0000 2023,"I have read some comments using the plot of the series to the detriment of Iran and in favor of Turkey. I would like to remember that the series is fiction, and it begins with some Turkish gangsters who kill each other. 

#AdımFarah",https://twitter.com/SilviaKlbk/status/1728197459900612659,Spain,1165622046807736320
Fri Nov 24 22:52:38 +0000 2023,"@Aine_Dragon_ @helen44767171 That 10 Billion he sent to Iran should have bought a few hostages, no?",https://twitter.com/roaming_rn/status/1728184880063025588,"Florida, USA",1586342767357198337
Fri Nov 24 23:55:16 +0000 2023,@MarxFemAvery @heshidicjudaism The only MENA country east of Iraq is Iran? 😭,https://twitter.com/jihadi_commie/status/1728200644161597893,Republic of Mahabad 1946,960260506169815047
Fri Nov 24 22:50:36 +0000 2023,@wziminer @CanfieldKenny I've been doing a lot of BLOCKING lately since Oct. 7th of deranged haters of Jews &amp; haters of Iran which seem to be plentiful on this platform.,https://twitter.com/KarmelMelamed/status/1728184369402335239,California,592122714
Fri Nov 24 23:44:55 +0000 2023,"Yet the @WhiteHouse continues to send pallets of cash to Iran

Resign @JoeBiden

Abolish the @DNC

Netanyahu adviser explains why he's 'not surprised' Americans weren't among Hamas hostages released

https://t.co/yeNwkLZIYo",https://twitter.com/Joe7993/status/1728198040694194627,"Texas, USA",1156850474047459328
Fri Nov 24 23:07:08 +0000 2023,"@i_iratus I’ve have ‘transitioned’ from expat to Pom
In pre-revolutionary Iran, Indian and Malaysia the companies were in some way hangovers from colonial institutions
In NL I was an economic migrant.
Now in a country where 97% are immigrants I’m just a Pom.
I can’t see @Eyeswideopen69 😢",https://twitter.com/Krysdargent/status/1728188529371738559,The Last Continent. XXXX,949182447672950784
Fri Nov 24 23:43:30 +0000 2023,"@muhammadshehad2 PIJ is not a minor group, they are supported and funded by Iran like Hamas, they participated in the Oct 7 atrocities and are holding part of the hostages. 

They are in bed with Hamas.",https://twitter.com/extrsh/status/1728197684119634238,Israel,947767002
Sat Nov 11 01:22:02 +0000 2023,"World reporters and human rights organizations in 1978 falsely accused His Highness Homayoun Mohammad Reza Shah Pahlavi ,the king of Iran, and they all conspired to destroy the imperial government of Iran and bring a criminal regime to power. 

In the first days, the whole world… https://t.co/SwYoMRda66",https://twitter.com/ssecularisme/status/1723149048419406287,ایران,1639651825560301568
Fri Nov 10 03:50:55 +0000 2023,"Why is UN a corrupt organization?

Sima Bahous is the UN Women's Executive Director (@unwomenchief).

1- In 2022, the government of Iran killed #MahsaAmini and many other women, kids and men only because they were asking for their fundamental rights in peaceful protests.… https://t.co/MHtlSa6Rcq",https://twitter.com/avay_farvahar/status/1722824126933459295,🇨🇦,1519855253616840704
Thu Nov 16 15:10:54 +0000 2023,"For 44 years, the terrorist government of Iran has not treated political convicts properly.

#politicalprisoners https://t.co/OUWjsMQTQV",https://twitter.com/bardi1980/status/1725169581499494856,AR US,1573212677983313922
Sat Nov 18 08:23:52 +0000 2023,"Imperial Government of Iran 
#KingdomWithPahlavi https://t.co/2YhD0ldaFB",https://twitter.com/Birdofpeacelove/status/1725791920251867188,Canada,839015008084205568
Thu Nov 09 23:33:00 +0000 2023,"I’m proud to support legislation that condemns Anti-Semitism in all forms, sanctions the terrorist government of Iran, and provides more security for Jewish schools and institutions. 

We’re making sure to fight back against Anti-Semitism and evil prejudice in Florida. https://t.co/2ZcJiX2yhN",https://twitter.com/ShaneAbbottFL/status/1722759220775551377,"Charlotte, North Carolina",1364960809927999497
Thu Nov 09 02:01:56 +0000 2023,"🇮🇷 The government of #Iran is callously toying with the life of arbitrarily detained human rights defender and 2023 @NobelPrize winner #NargesMohammadi by deliberately delaying and denying her adequate healthcare, including specialized tests on her lungs and heart. https://t.co/3QcBpRuCv7",https://twitter.com/ErikaGuevaraR/status/1722434316473663970,Global,1167948968
Mon Nov 06 04:46:48 +0000 2023,"@medeabenjamin ruZZZa continues its barbaric attacks on Ukraine using Shahed flying bomb drones supplied by Madea's good friends in the government of IRAN.

Madea &amp; CODEPINK do NOTHING to protest this. https://t.co/4O7YkUT0U2",https://twitter.com/PuckFutin9/status/1721388639131713812,Langley-Ramstein-Brussels-Kyiv,1567695780416217088
Wed Nov 08 09:51:01 +0000 2023,"@SayeedaWarsi How much further right than Hamas, the government of Iran and Afghanistan can you get? #WomenLifeFreedom https://t.co/hGjTiRs35y",https://twitter.com/SteveWeatherill/status/1722189975028895763,"Seamer, Scarborough, N Yorkshire, UK",33897157
Thu Nov 02 04:43:16 +0000 2023,@sabra_the Every time the Government of Iran speaks... https://t.co/cPODyNT145,https://twitter.com/toszmn/status/1719938200062308518,░N░A░F░O░░S░C░U░M░░I░N░░B░I░O░,2901889857
Sat Nov 04 08:43:36 +0000 2023,"As an Iranian, on behalf of a large number of my compatriots in Iran, I declare to the #White_House and the #European Union that the king and leader of the Iranian National Revolution is only King Reza Pahlavi, and the government of Iran does not and will not have any",https://twitter.com/Afshar_20/status/1720723459079012711,"Tampa, Florida",1710520271256305664
Thu Nov 23 14:53:23 +0000 2023,"🚨 ***Stop Executions In Iran***😡

By abusing the war between Israel and Gaza, the Islamic government of Iran has increased the intensity of repression and execution in Iran

#MiladZahrevand = #میلاد_زهره‌وند , one of the detainees of the ✊Woman Life Freedom✊,  was secretly…",https://twitter.com/___SayTheirName/status/1727701884264202388,"Fresno, California",1257984412400136192
Mon Nov 13 16:24:05 +0000 2023,"The government of Iran's mullahs is based on two foundations:
First, repression inside the country
Second, exporting terrorism and crisis abroad.
We do not forget that the appeasement policy of Western countries is the political umbrella of Mullah's terrorism.",https://twitter.com/DaeeMahyar/status/1724100833858441344,Iowa,857977336808996864
Fri Nov 03 19:54:00 +0000 2023,"Dear Elon 
please Starlink send to IRAN because people of Iran special disabilities REALLY need FREE INTERNET you know here internet has been totally limited by government of Iran !!!! I would be SO appreciated 🤗🤗🤗 
#starlink #ElonMusk",https://twitter.com/Negin_artist/status/1720529783094640662,Imperial Land,330319712
Sun Nov 05 13:06:50 +0000 2023,"This is what I have been saying, that it is such a paradox of home that of all the people in the Muslim world, the people of Iran, very different of the government of Iran, are the most understanding of the war between Israel and Hamas.  https://t.co/8ys1F0y13o",https://twitter.com/martinvars/status/1721152090913832973,"Madrid, Spain",781293
Sat Nov 04 18:28:20 +0000 2023,Now you know why Khomeini used Palestinian armed men on the streets of Tehran during the 1979 rebellion against the legal and prosperous government of Iran lead by Shah.,https://twitter.com/CanuckRock/status/1720870608781672761,Toronto,47536841
Mon Nov 13 21:26:05 +0000 2023,"In response to the execution of its members by the government of Iran, the Jaish al Adl group released a statement asserting that the executions, conducted ""on the path of honour,"" would fortify the spirit of jihad among the people. The group claimed that ""Martyrs represent the… https://t.co/XP0jxwpDVP",https://twitter.com/AfghanAnalyst2/status/1724176834227474828,"New York, New York",1245535446983196678
Wed Nov 22 08:19:24 +0000 2023,"Reference if you want to learn more are
1.  Ferdowsi's Shahnameh
2. Government of Iran:  https://t.co/FjV6XP6VdN",https://twitter.com/PikeWala/status/1727240350681670062,Fascist Hindutva Dictatorship,1387025040089227265
Tue Nov 21 15:26:48 +0000 2023,"Princeton-Iran ties again under scrutiny as Congress investigates research fellow.

Mousavian wrote: “I have not been engaged with any government including the government of Iran since the Iranian court convicted me in 2008”. https://t.co/9i0njSPAwL",https://twitter.com/hmousavian/status/1726985521589571731,"New Jersey, USA",252885688
Sun Nov 05 16:26:37 +0000 2023,"If you support the fascists, jihadists, terrorists of Hamas from the river Jordan to the Mediterranean sea, led, financed by the fascists, jihadists, terrorists “Gardians of the Islamist faith” who lead the Islamist government of Iran, what should Israel, USA, France,…",https://twitter.com/cliffordblais/status/1721202365938680259,"Montréal, Québec",195288383
Tue Nov 07 21:07:47 +0000 2023,"Support the Iranian people by funding the Iranian church... The other government of Iran, the other centre of organisation ...",https://twitter.com/btbsoco/status/1721997900769603901,United Kingdom,1199739826536353798
Wed Nov 08 22:14:16 +0000 2023,Hamas and Iran are as sick as it comes!  We need to do what we can to overthrow the government of Iran.  It’s good versus evil and it’s time the Biden administration stops being on both sides.,https://twitter.com/SoCalBrett/status/1722377018317381920,Georgia,70049787
Fri Nov 03 20:34:53 +0000 2023,"Hamas, Hezbollah, and the government of Iran are all terrorists organizations. Time for Israel, the USA, and any other freedom loving countries to rout the rats out of their holes, in the ground, where they hide.",https://twitter.com/Frankli54178939/status/1720540071961522641,United States,1585762721051574278
Fri Nov 03 12:25:04 +0000 2023,"UNHRC, will be headed to supervise the Gaza Strip by the totalitarian government of Iran.

How can Iran, which is infamous for oppressing its own civilians will give any unbiased or sane judgment?

Does UNO think the world is foolish or ignorant or is it already beyond saving?",https://twitter.com/Teekhi_Mirchi_7/status/1720416802138919337,Ahmedabad-GUJARAT-BHARAT-EARTH,1657304129084231680
Wed Nov 01 20:15:17 +0000 2023,"""While the Islamic government of Iran doesn’t desire a full-scale war, it also wants to retain its reputation as the leading external force spearheading the struggle against Israel,"" argues @SShahidsaless in a recent Middle East Voices commentary.

https://t.co/S2bLJLvBCe",https://twitter.com/StimsonCenter/status/1719810363561034041,"Washington, DC",22697810
Sat Nov 18 18:41:27 +0000 2023,A lot of these iranian opposition figures don’t just hate the government of iran they just straight up hate the country. Shame on her and all of  the so called leaders of “the opposition”,https://twitter.com/MansourDVD/status/1725947340337344658,U.S.A,1135516090187100160
Sun Nov 05 16:26:25 +0000 2023,@tonyannett Tell that to the government of Iran. https://t.co/rQLvK6XoSK,https://twitter.com/moritz_221/status/1721202318236942601,WA US,979843979494805505
Tue Nov 14 00:53:41 +0000 2023,"@5670Ibrahim @EugeneShortz @retiredjudean @OutOfTheBox2023 @caliga3456 @Nausicaa4_ @bqkhouri @NGScott_NZ @MehrMiriam @dezi555 @MulToot @PepperWingate @scrabbydoodi @reems84 @Josh_Pactor @dlsmith0817 @stephenmascare2 @JakeBA1939 @thesergeantmjr @MellerDov @Daddy__c0o1 @Lisatrainer10 @vaybee2071 @thingy665 @Ahlyegy1 @GailK75432951 @PutlerCriminal @AmandaCDonegan @mouse__bird @SamLevinson8 @g_autumn_ @Devils__Leftist @NajamS14 @Hassunt1 @laielkha @LuanaGoriss @Bertilak3 @Anthony45131035 @MaozSuzanne @manoraic @Soldier4HEM2 @smerkinkones @Jordaneesh @sahilkhatri03 @Sam35630715 @Sleepy89456952 @Yorbvingair @IronDoom613 @sajadah @LuckyManAlways Zionism didn’t inflict anything on Lebanon.

Israel did.

Because forces of your puppet proxy government of Iran abducted our soldiers.

If you think Israel is prepared to put up with your Hezbollah rats in our northern border indefinitely, you better think again.",https://twitter.com/JonahIvriAnochi/status/1724229077777715370,London & Jerusalem,1393265233402253312
Wed Nov 15 02:07:02 +0000 2023,@catsscareme2021 Islamic government of Iran is one of the most evil systems in the world which rivals uniparty governments in USA and also Europe. They have treated Iranian people in worst possible way and they are capable of doing worst evils in the world given the opportunity. I am an Iranian!,https://twitter.com/RockyRevealer/status/1724609923466559841,United States,47545106
Sat Nov 11 01:44:32 +0000 2023,"@BahaiBIC Iran is such a great nation with a great history. Yet, in this modern age, instead of looking forward and looking after its citizens, the #government of #Iran is being an enemy to its #peace loving citizens. That is a  shame to a nation such as #iran",https://twitter.com/GeorgeAjayan/status/1723154710558093332,India,110666268
Wed Nov 08 18:29:31 +0000 2023,"@RichardBurgon Including the UN Human Rights Group, chaired by the Government of Iran, who fund Hamas?",https://twitter.com/going4golds/status/1722320458203152492,"Isle of Dogs, East London",3252797435
Tue Nov 21 17:33:42 +0000 2023,"Regarding any continued connection with the Iranian government, Mousavian wrote, “I have not been able to go to Iran since June 2021 and I have not been engaged with any government including the government of Iran since the Iranian court convicted me in 2008.”",https://twitter.com/oppermanlia/status/1727017455137276097,U.S.A,1439257412838567939
Mon Jul 24 23:11:42 +0000 2023,"This is a color pencil shop in Tehran, Iran. https://t.co/tJYrjTTJnt",https://twitter.com/HistoricHub/status/1683615973243273219,U.S.A,1510304603946221577
Mon Jul 24 23:43:07 +0000 2023,"Adib Toutazehi, a physically disabled individual, tragically lost his life during the Zahedan Bloody Friday amid Iran's national uprising. IR was responsible for his demise. The accompanying image shows his lifeless body alongside another deceased individual named Mohammad Aghbal https://t.co/sQrkU05f6s",https://twitter.com/Mitra_Jashni/status/1683623879892258816,VT,1640376844917563392
Mon Jul 24 23:24:22 +0000 2023,"Women in Yemen are subjected to a lot of persecution, injustice and imprisonment at the hands of the Houthi militia supported by Iran.
There must be a move by international and international organizations to stop the injustice to which Yemeni women are subjected by Yemenis.… https://t.co/86YDTULCrC",https://twitter.com/fahadalkhlefi/status/1683619158599016448,عدن,707577834701766657
Mon Jul 24 22:57:24 +0000 2023,"The Islamic Republic Regime intends to execute yet another innocent protester, following a mock trial.
 #AbbasDeris witnessed the regime's 2019 ""Bloody November"" massacre in Mahshahr, Iran.

I urge you to watch this video. 

Did you notice the running person, possibly a woman,… https://t.co/n9YCJFnFeX",https://twitter.com/MaryBanihashemi/status/1683612372366131200,"Zurich, Switzerland",54700101
Mon Jul 24 23:17:23 +0000 2023,"This is a color pencil shop in Tehran, Iran.😵‍💫 https://t.co/cOocKiFGwV",https://twitter.com/NaveAsens/status/1683617402372718592,"Llaurí, Valencia, Spain ☮🕉",1497322273929416708
Mon Jul 24 23:38:14 +0000 2023,"Pakistan possesses the world's 7th largest coal resources, 175 billion tons are found in Thar. This is 50 billion tons more than the oil reserves of Saudi Arabia and Iran combined.

#PakMineralsSummit 
#DustToDevelopment https://t.co/7b4QgTMbim",https://twitter.com/DrAakkifah12/status/1683622650785173504,Pakistan ,1668195762889433088
Mon Jul 24 21:57:40 +0000 2023,"#Iran is not an Islamic country. #Iranians are multi-religious &amp; multi-ethnic, different from neighboring nations. Zoroastrian, Jewish, Christian Baha’i etc. The forced Islamic conversion led to massacres of Zoroastrians &amp; others’ faiths over time. 🧵

🟩🟩🟩🟩
⬜️🦁☀️⬜️
🟥🟥🟥🟥",https://twitter.com/SamieMoazzami/status/1683597341583101952,"San Francisco, CA",836037739397033984
Mon Jul 24 23:21:25 +0000 2023,"Pensioners of the state-run Telecommunication Company of Iran held protest rallies on Monday in the cities of Tabriz, Ahvaz, Mashhad, Ilam, and Isfahan, chanting slogans against the regime.
""Neither the Parliament, Nor the Government Care About People... We're Tired of Lies."" https://t.co/A82KB4dB9h",https://twitter.com/IranIntl_En/status/1683618416870019075,"London, UK",1028770525160660993
Mon Jul 24 23:00:28 +0000 2023,"Any coin that carries a numismatic premium is a potential target for counterfeiters, and the Iran SH1355 (1979) Pahlavi is no exception. NGC recently received an example of this coin which was identified as a fake due to several problems. Learn more at https://t.co/n95zHmavYW https://t.co/5OJ5w54OdO",https://twitter.com/NGCcoin/status/1683613146156597248,"US, Europe, China",114525153
Mon Jul 24 22:57:53 +0000 2023,"🇮🇱🗑️ | The only democracy in West Asia that everyone dreams and wishes to experience 🥰

🔸 Fun fact: this ""country"" said that Iran was being brutal with its armed and violent rioters just few months ago!",https://twitter.com/Rydro313/status/1683612495355736064,In your head,1545744817136754689
Mon Jul 24 22:37:02 +0000 2023,"For more than four decades since its inception, the National Council of Resistance of Iran (NCRI) has displayed unwavering strength and resilience in countering the largest state sponsor of terrorism and human rights violations, the Iranian regime. With a clear vision, the NCRI…",https://twitter.com/NassrinSaifi/status/1683607246507511808,U.S. A,31176803
Mon Jul 24 22:23:45 +0000 2023,"A very warm and constructive meeting between H.E. Bijan Gerami Amb. I.R.Iran and Hon. Dr. Matthew Opoku Prempeh (@MatthewOPrempeh) at Ministry of Energy of Ghana (@MoEn_Ghana).
Bilateral cooperation in the areas of renewable energy,oil and petroleum products were discussed. https://t.co/VnyrdJuwlI",https://twitter.com/IRANinGHANA/status/1683603905861636096,"Accra, Ghana",1048127147532017665
Mon Jul 24 22:20:29 +0000 2023,"🇦🇲FM @AraratMirzoyan: trilateral formats w/participation of #Armenia &amp; #Iran also serve as interesting platform for coop: we were glad to host 1st Armenia-Iran-#India consultations in Yerevan this year, attaching great importance to it. Confident: it has significant potential. https://t.co/HzF9ZWPPQh",https://twitter.com/ArmSpoxMFA/status/1683603082951663617,Yerevan,1332711928263806978
Mon Jul 24 22:45:49 +0000 2023,"Unexplained Phenomena? Animals Triggered To Move in Circles, What's Going On? https://t.co/Mf0mWJu6gR

#DivineLove tiktok russia ukraine putin nato germany world war ww3 nuclear china iran israel pakistan india energy elon trump",https://twitter.com/sufimedcenter/status/1683609457744281601,"South Dakota, SD",1367874559937044481
Mon Jul 24 23:02:01 +0000 2023,"A must-read analysis of the failure of the Western appeasement policies towards Iran’s evil regime and the astonishing power of its only viable &amp; remarkable alternative! 

“The resistance’s ability to forge ahead with its summit and rally amid relentless pressures represents a…",https://twitter.com/NassrinSaifi/status/1683613536365457410,U.S. A,31176803
Mon Jul 24 22:20:31 +0000 2023,"Strong 🇦🇲🇮🇷ties are proven by constant attention &amp;care at high state level towards historical,cultural heritage &amp;monuments of our 2countries. A few days ago, our diplomats made a pilgrimage to St. Thaddeus Apostle Monastery in Iran, included on @UNESCO World Heritage Sites list. https://t.co/c3GqYyMXG7",https://twitter.com/ArmSpoxMFA/status/1683603092032331776,Yerevan,1332711928263806978
Mon Jul 24 23:33:49 +0000 2023,"Average age at which women marry:

Niger 🇳🇪: 17.2
CAR 🇨🇫: 17.3
Bangladesh 🇧🇩: 18.8
Nepal 🇳🇵: 20.1
Nigeria 🇳🇬: 21.2
Cuba 🇨🇺: 21.3
India 🇮🇳: 21.4
Egypt 🇪🇬: 22
Vietnam 🇻🇳: 22.8
Iran 🇮🇷: 23.1
Brazil 🇧🇷: 23.9
Russia 🇷🇺: 24.4
Argentina 🇦🇷: 24.6
Turkey 🇹🇷: 24.8
Israel 🇮🇱: 25.1
China 🇨🇳:…",https://twitter.com/TheGlobal_Index/status/1683621536245374976,Global,1589573050277978112
