"full_text","user_id_str","created_at","url"
"The Chinese government is pouring billions annually ""into a global campaign of disinformation..., feature online bot and troll armies, legal actions against critics,"" ""and investments and content-sharing agreements with media in Latin America and Africa."" https://t.co/3aAqa6aU6K","17839398","Fri Sep 29 01:05:21 +0000 2023","https://twitter.com/KenRoth/status/1707562172476252427"
"Have you seen this story in Forbes about Hunter Biden leasing out two floors of his building to a Chinese bank with ties the Chinese government while he was actually President of the United States? https://t.co/vHIUgwe755","872560658","Fri Sep 29 18:26:20 +0000 2023","https://twitter.com/AZVotes/status/1707824145894093265"
"However, the Chinese government idea-theft scenario doesn't explain Daszak's brazenly duplicitous behavior.

It doesn't explain why Daszak failed to disclose his conflicts of interest when appointed to the WHO or Lancet COVID origins investigations...

3/","1481707872970960896","Sat Sep 30 03:40:15 +0000 2023","https://twitter.com/WashburneAlex/status/1707963540559286318"
"China is spending billions manipulating global media to promote its policies 

This involves censorship, data harvesting &amp; covert purchases of foreign news outlets

It also  sponsors online influencers who promote unlabelled Chinese government content

https://t.co/1TMEJk4o6K","31135856","Fri Sep 29 16:50:35 +0000 2023","https://twitter.com/PeterTatchell/status/1707800049055318115"
"The US State Department issued a striking warning in a report accusing the Chinese government of expanding efforts to control information, disseminate propaganda and disinformation that promotes “digital authoritarianism” in China and around the world https://t.co/Y4gCIqjijv","2097571","Thu Sep 28 21:00:25 +0000 2023","https://twitter.com/cnni/status/1707500532506505353"
"Stuart Varney:  ""TikTok Is banned on government issued devices because of its ties to the Chinese government. Yet you joined TikTok at the dinner with boxer and influencer Jake Paul. Should the commander-in-chief be so easily persuaded by an influencer?"" https://t.co/IOEmwNu68N","143500773","Thu Sep 28 02:21:03 +0000 2023","https://twitter.com/justinbaragona/status/1707218835948908870"
"@HarrySpoelstra You have to question the validity of any claims from a study that included zero (0) children or adults with hepatitis. 

Also FYI,  hLife journal appeared just 6 months ago and Article Publishing Charge fees are paid by the Chinese government, so may not be totally impartial.","1596861086","Sat Sep 30 23:00:15 +0000 2023","https://twitter.com/kallmemeg/status/1708255463853199804"
"✍️ 'A recent study by Parents Defending Education shines light on the Chinese government infiltrating American K-12 education and their sympathetic re-writing of Chinese history and human rights' | Writes Caroline Moore   https://t.co/1MLBXPrhTM","16343974","Sat Sep 30 01:31:23 +0000 2023","https://twitter.com/Telegraph/status/1707931110481473945"
"This is what growing xenophobia, fanned by the Chinese government, looks like: A man in Zhejiang comes onto stage pushing Ultraman figures, saying it's ""Japanese culture,"" and shouldn't be shown:","78615705","Fri Sep 29 15:33:04 +0000 2023","https://twitter.com/wang_maya/status/1707780541213188413"
"@SenMarcoRubio So what you're saying is that the Chinese government is just as criminal as the US government? Shocker. Your juvenile ""good vs evil"" framing only works on children and the corporate media. Anyone with a brain can see that no person should put their trust in any government.","1379418918","Thu Sep 28 18:53:35 +0000 2023","https://twitter.com/TLAVagabond/status/1707468614964539482"
".@StateDeptSpox statement condemning the Chinese government imposing a life sentence on a Uyghur anthropologist, Prof. Rahile Dawut, following secret court proceedings. 

https://t.co/HnIgkLc5xR","19366774","Fri Sep 29 16:47:16 +0000 2023","https://twitter.com/nuryturkel/status/1707799214242070683"
"USCIRF Commissioner @nuryturkel: “USCIRF joins @StateDept in condemning the Chinese government’s sentencing of Uyghur anthropologist Professor Rahile Dawut to life in prison. #China’s continued targeting of peaceful Uyghur intellectuals is reprehensible.” https://t.co/AaurPKeodU","37671177","Fri Sep 29 20:38:30 +0000 2023","https://twitter.com/USCIRF/status/1707857404837146921"
"No shit: ""The Chinese government is pouring billions of dollars annually into a global campaign of disinformation, using investments abroad and an array of tactics to promote Beijing’s geopolitical aims and squelch criticism of its policies"". https://t.co/8BvcLKvPkU","134412727","Fri Sep 29 16:03:37 +0000 2023","https://twitter.com/jojjeols/status/1707788229360193690"
"New: The Chinese government is investing billions of dollars annually into a global campaign of disinformation, using investments abroad and an array of tactics to promote Beijing’s geopolitical aims and squelch criticism of its policies, State Dept. says. https://t.co/9roMhE56VW","23664429","Thu Sep 28 18:22:28 +0000 2023","https://twitter.com/dnvolz/status/1707460782345076985"
"During this week's UN #HRC54 the 🇨🇳-mission once again interrupted WUC President @Dolkun_Isa during his intervention. 
https://t.co/7DkKapQ7qa

""The Chinese government don't want an Uyghur's voice to rise in the UN HRC because millions of people are still suffering in…","274669412","Fri Sep 29 08:58:07 +0000 2023","https://twitter.com/UyghurCongress/status/1707681147562410179"
"The US State Department issued a striking warning in a report accusing the Chinese government of expanding efforts to control information, disseminate propaganda and disinformation that promotes “digital authoritarianism” in China and around the world https://t.co/B0mUWzcmfB","13850422","Thu Sep 28 21:26:58 +0000 2023","https://twitter.com/CNNPolitics/status/1707507213185548502"
"The State Department said that TikTok and its parent company ByteDance have blacklisted Beijing’s critics to prevent opposition to the Chinese government from spreading online. | @james_t_quinn

 https://t.co/Sil9TfWNnn","19417492","Sat Sep 30 00:01:54 +0000 2023","https://twitter.com/NRO/status/1707908593104687174"
"In 1856, 🇬🇧/🇫🇷 took advantage of the chaos to launch the Second Opium War, decisively defeating and humiliating China. In the aftermath, the Western Powers realized that they would never get as good a deal from any other Chinese government as they'd forced the Qing to accept.","1312258831","Sat Sep 30 18:47:16 +0000 2023","https://twitter.com/GoldwagNathan/status/1708191801859805383"
"@SpeakerMcCarthy Should the leader of the Republican Party, Donald Trump, close his Chinese bank accounts, Kevin? 

Should he put out his Chinese Government tenants? 

🤔 https://t.co/pR2KbokRa1","402091536","Fri Sep 29 18:09:37 +0000 2023","https://twitter.com/MsMariaT/status/1707819935530103224"
"The company has expressed concerns to Chinese officials about incoming rules that require apps to be licensed by the Chinese government. https://t.co/zFJAgxs7OX","275686563","Fri Sep 29 13:16:47 +0000 2023","https://twitter.com/verge/status/1707746241696731614"
"Hackers linked to the Chinese government stole around 60,000 emails from the unclassified inboxes of 10 State Department employees as part of a high-profile hack earlier this summer

https://t.co/HOtY49wdBO","93637779","Thu Sep 28 20:47:24 +0000 2023","https://twitter.com/AdamMilstein/status/1707497257090650280"
"Clear Channel will pay $26 million to settle SEC allegations that the advertising company bribed Chinese government officials https://t.co/SsZ8WwRv4R","34713362","Thu Sep 28 22:17:24 +0000 2023","https://twitter.com/business/status/1707519906038657284"
"The Chinese government has developed an increasingly statist view of economic growth—and Beijing’s approach is driving Chinese entrepreneurs, and their capital, out of the country, warns @YashengHuang.
https://t.co/kFbz6JPhJf","21114659","Sat Sep 30 15:34:13 +0000 2023","https://twitter.com/ForeignAffairs/status/1708143216678056077"
"U.S. State Dept. spokesman: ""We have seen an increase in the tempo of our conversations with the Chinese Government across a number of fronts since the Secretary traveled to Beijing…We have other meetings that we’ll…make public in the very near future.""
https://t.co/uKqPelc4IL","382788364","Thu Sep 28 03:01:00 +0000 2023","https://twitter.com/JChengWSJ/status/1707228888492061124"
"See exclusive coverage @Guardian 👇🏽

""A report by [@UyghurProject] said western tourism to the region risked supporting the normalisation of Chinese government policies."" 

@HelDavidson @HenrykSzad 
https://t.co/7U8E2zyu3B","1006795705","Wed Sep 27 15:53:21 +0000 2023","https://twitter.com/UyghurProject/status/1707060868276695300"
"Judge in Trump's classified documents case in Florida denies his motion to dismiss charges based on unconstitutional vagueness https://t.co/CKusYUHzj9","428333","Thu Mar 14 21:28:58 +0000 2024","https://twitter.com/cnnbrk/status/1768388879319470213"
"Manhattan prosecutors say they are willing to delay Trump's hush money trial, scheduled to begin March 25, for up to 30 days https://t.co/97khELf5BI","428333","Thu Mar 14 19:39:25 +0000 2024","https://twitter.com/cnnbrk/status/1768361310268379440"
"A court denied former Trump adviser Peter Navarro's appeal to avoid reporting to prison next week after his contempt of Congress conviction https://t.co/SnYcYHs7re","428333","Thu Mar 14 18:46:53 +0000 2024","https://twitter.com/cnnbrk/status/1768348088790339836"
"SpaceX's Starship, the most powerful rocket ever launched, reaches new heights in monumental test flight before likely breaking apart, officials say https://t.co/XjxlKjpR4N","428333","Thu Mar 14 15:16:17 +0000 2024","https://twitter.com/cnnbrk/status/1768295091171389610"
"Donald Trump attends a pivotal hearing in Florida where he's challenging the legality of charges over his hoarding of classified documents https://t.co/DKYerIyyJ0","428333","Thu Mar 14 14:10:29 +0000 2024","https://twitter.com/cnnbrk/status/1768278530046005553"
"SpaceX's Starship, the world's most powerful rocket, makes it further into test flight than ever, marking a major win for the company https://t.co/Kgl7fL9yOc","428333","Thu Mar 14 13:54:32 +0000 2024","https://twitter.com/cnnbrk/status/1768274516961116579"
"Former Treasury Secretary Steven Mnuchin says he's assembling a team of investors to make a bid to buy TikTok, noting, ""it's worth a lot of money"" https://t.co/tz35haKF77","428333","Thu Mar 14 12:40:50 +0000 2024","https://twitter.com/cnnbrk/status/1768255971682349284"
"Hunter Biden, the son of President Joe Biden, will go on trial for gun-related charges on June 3, a federal judge has ruled https://t.co/15LRA2E17Z","428333","Wed Mar 13 21:05:16 +0000 2024","https://twitter.com/cnnbrk/status/1768020526570610787"
"A jury has begun deliberations in the manslaughter trial of James Crumbley, the father of a teen who killed four students in a 2021 Michigan school shooting https://t.co/vcGiq75ud9","428333","Wed Mar 13 19:32:22 +0000 2024","https://twitter.com/cnnbrk/status/1767997146412761450"
"Judge in the Georgia election subversion case dismisses some charges against Trump and his co-defendants but leaves most of the indictment intact https://t.co/zwmL5Am0fQ","428333","Wed Mar 13 15:01:10 +0000 2024","https://twitter.com/cnnbrk/status/1767928896131944626"
"House passes a bill that could lead to a nationwide ban of TikTok, though the measure faces an uncertain future in the Senate https://t.co/CgMOiz7fWB","428333","Wed Mar 13 14:46:31 +0000 2024","https://twitter.com/cnnbrk/status/1767925210177540237"
"Family Dollar and Dollar Tree will close about 1,000 stores as inflation takes a bite out of consumers' wallets and discount retailers' profits
https://t.co/G9njkLxOVm","428333","Wed Mar 13 12:02:48 +0000 2024","https://twitter.com/cnnbrk/status/1767884009944600868"
"Trump secures enough delegates for the Republican nomination for president, CNN projects, setting up a rematch with Biden in November https://t.co/Usmd1OI7T4 https://t.co/Xe380mJ4e3","428333","Wed Mar 13 03:14:12 +0000 2024","https://twitter.com/cnnbrk/status/1767750983939981595"
"Alaska Airlines flight was scheduled to be taken out of service for maintenance the same day part of the plane blew off, the company says https://t.co/s0kETPok8d","428333","Wed Mar 13 01:09:21 +0000 2024","https://twitter.com/cnnbrk/status/1767719563200696812"
"Biden officially clinches the Democratic nomination for president, CNN projects, allowing him to pivot focus on winning a second term https://t.co/sBYAsiieuD https://t.co/iFW6PAQ3sz","428333","Tue Mar 12 23:18:00 +0000 2024","https://twitter.com/cnnbrk/status/1767691541932314661"
"Polls are starting to close as Biden and Trump expect to win delegates needed to clinch their parties' nominations. Watch and follow live updates.
https://t.co/Xeqd56nJ9V","428333","Tue Mar 12 23:02:34 +0000 2024","https://twitter.com/cnnbrk/status/1767687657545465901"
"Uvalde police chief abruptly announces resignation days after a report cleared officers of wrongdoing during the 2022 Robb Elementary School massacre  https://t.co/BrQcinILCy","428333","Tue Mar 12 18:30:07 +0000 2024","https://twitter.com/cnnbrk/status/1767619095527039259"
"Colorado Rep. Ken Buck, who won't seek reelection, now says he'll leave before the end of his term in a blow to the GOP's already slim House majority https://t.co/bUmxVVpS8p","428333","Tue Mar 12 18:20:04 +0000 2024","https://twitter.com/cnnbrk/status/1767616564008783961"
"US announces a new military aid package for Ukraine worth up to $300 million after months of warning there was no money left https://t.co/rWWF9kswTc","428333","Tue Mar 12 18:06:30 +0000 2024","https://twitter.com/cnnbrk/status/1767613151250358389"
"Special counsel testifies on Biden's mishandling of classified documents after issuing report that highlighted the president's memory lapses.

Follow live updates. https://t.co/limZbEcvW4","428333","Tue Mar 12 14:13:29 +0000 2024","https://twitter.com/cnnbrk/status/1767554511453774088"
"A dual US-Israeli citizen, one of six still thought to have been held alive in Gaza, was killed in the October 7 Hamas attacks, IDF says https://t.co/RGF2PidSdI","428333","Tue Mar 12 13:20:15 +0000 2024","https://twitter.com/cnnbrk/status/1767541113345167869"
"Biden told investigators in classified documents probe he didn't know how his aides stored sensitive papers, a transcript of the interview shows
https://t.co/TRuhecna8C","428333","Tue Mar 12 12:28:14 +0000 2024","https://twitter.com/cnnbrk/status/1767528024482754832"
"Controversial influencer Andrew Tate and his brother Tristan have been detained in Romania over UK sex offense charges, according to local police
https://t.co/nYf3fTT8PY","428333","Tue Mar 12 10:49:21 +0000 2024","https://twitter.com/cnnbrk/status/1767503137156346231"
"A ship carrying humanitarian aid to Gaza has departed Cyprus, according to an NGO, which said it is the first maritime aid shipment to Gaza https://t.co/T4x82pEBPM","428333","Tue Mar 12 08:10:40 +0000 2024","https://twitter.com/cnnbrk/status/1767463205733798148"
"Singer Eric Carmen, known for songs ""All By Myself"" and ""Hungry Eyes,"" has died, according to his website. He was 74. https://t.co/DuBaGjfmH8","428333","Tue Mar 12 03:17:35 +0000 2024","https://twitter.com/cnnbrk/status/1767389446180118732"
"Exclusive: A former Mar-a-Lago employee describes how he unknowingly helped move classified documents onto former President Donald Trump's plane in 2022 https://t.co/kCJv4TuAtO","428333","Mon Mar 11 20:18:53 +0000 2024","https://twitter.com/cnnbrk/status/1767284078917644524"
"Housing and Urban Development Secretary Marcia Fudge will leave the Biden administration later this month https://t.co/L5wupY5GlZ","428333","Mon Mar 11 17:05:13 +0000 2024","https://twitter.com/cnnbrk/status/1767235338580238698"
"President Biden releases an annual budget aimed at appealing to voters who are sour on the economy with $7.266 trillion in funding proposals that are primarily aspirational https://t.co/toRqlQZL7v","428333","Mon Mar 11 16:51:57 +0000 2024","https://twitter.com/cnnbrk/status/1767232003055780166"
"Catherine, Princess of Wales, apologizes for ""confusion"" and says she edited a UK Mother's Day family photo that was retracted by news agencies https://t.co/ikenpGHHV1","428333","Mon Mar 11 10:53:07 +0000 2024","https://twitter.com/cnnbrk/status/1767141696863695190"
"""Oppenheimer"" dominates the Oscars, winning best picture. Christopher Nolan and Cillian Murphy also take home awards. Here's the full list of winners. https://t.co/JWDhpUkFWs","428333","Mon Mar 11 02:44:03 +0000 2024","https://twitter.com/cnnbrk/status/1767018618930302988"
"Robert Downey Jr. wins his first Oscar for best supporting actor in ""Oppenheimer,"" which has been hailed as one of his best performances https://t.co/N2MlNYE83x","428333","Mon Mar 11 01:13:31 +0000 2024","https://twitter.com/cnnbrk/status/1766995836775317799"
"News agencies recall image of Catherine, Princess of Wales, saying they believe the photo has been manipulated https://t.co/ToIojNAbXy","428333","Mon Mar 11 00:40:52 +0000 2024","https://twitter.com/cnnbrk/status/1766987621786329482"
"President Biden signs key government funding bills into law after lawmakers raced to avert a partial government shutdown – but another deadline is approaching. https://t.co/4GyxWqbnZf","428333","Sat Mar 09 17:04:16 +0000 2024","https://twitter.com/cnnbrk/status/1766510327049437270"
"In an embarrassing defeat, the Irish government conceded that it had lost votes to change what it called ""sexist"" language in the constitution https://t.co/yUeGYUTefe","428333","Sat Mar 09 16:06:36 +0000 2024","https://twitter.com/cnnbrk/status/1766495814719864960"
"Senate passes stopgap bill to avert a partial government shutdown, clearing it for Biden's signature. https://t.co/L31BB15x8h","428333","Sat Mar 09 00:32:14 +0000 2024","https://twitter.com/cnnbrk/status/1766260671073689623"
"Russian state-backed hackers gained access to Microsoft's core software systems, company says in update to intrusion first disclosed in January https://t.co/3MAYnjhafT","428333","Fri Mar 08 16:19:47 +0000 2024","https://twitter.com/cnnbrk/status/1766136741465899323"
"Donald Trump posts $91.63 million bond as he files notice to appeal the judgment against him in E. Jean Carroll defamation case https://t.co/LhSWI7vImX","428333","Fri Mar 08 15:47:55 +0000 2024","https://twitter.com/cnnbrk/status/1766128724313862234"
"The US economy added 275,000 jobs in February, more than economists had expected https://t.co/587HSayIoY","428333","Fri Mar 08 13:38:54 +0000 2024","https://twitter.com/cnnbrk/status/1766096254918939071"
"President Joe Biden will deliver a high-stakes State of the Union address as he makes his case for reelection.

Watch live coverage on CNN, https://t.co/28h13hCQyS without a cable login or CNN Max. https://t.co/koJj4oR9He","428333","Fri Mar 08 01:55:51 +0000 2024","https://twitter.com/cnnbrk/status/1765919325729313022"
"President Biden plans to swipe at Trump while also acknowledging his own age during the State of the Union, according to excerpts shared with CNN
https://t.co/GQU1iIp2Hu","428333","Thu Mar 07 23:08:02 +0000 2024","https://twitter.com/cnnbrk/status/1765877096071537146"
"RT @CNNPolitics: House panel unanimously approves bill that could ban TikTok from all US phones and tablets if enacted. https://t.co/djch6I…","428333","Thu Mar 07 21:22:57 +0000 2024","https://twitter.com/cnnbrk/status/1765850649516744873"
"Biden to announce the US military will establish a port in Gaza for humanitarian aid during tonight's State of the Union speech, officials say. https://t.co/74DdLhYvYq","428333","Thu Mar 07 17:26:31 +0000 2024","https://twitter.com/cnnbrk/status/1765791148658864196"
"Sweden officially joins NATO, becoming alliance's 32nd member in a move spurred by Russia's invasion of Ukraine
https://t.co/Q7b8ST3Z6f","428333","Thu Mar 07 16:47:18 +0000 2024","https://twitter.com/cnnbrk/status/1765781279256015256"
"Alabama's governor signs into law new IVF protections after a state supreme court ruling that frozen embryos are children raised liability concerns. https://t.co/Sesw2crqOH","428333","Thu Mar 07 04:23:29 +0000 2024","https://twitter.com/cnnbrk/status/1765594090756845822"
"""Rust"" armorer Hannah Gutierrez Reed found guilty of involuntary manslaughter in 2021 death of film's cinematographer during a scene with Alec Baldwin.
https://t.co/vffif3Ja8P","428333","Wed Mar 06 23:20:33 +0000 2024","https://twitter.com/cnnbrk/status/1765517857285189993"
"House passes key government funding bills in rush to beat a shutdown deadline at the end of this week.
https://t.co/5db2XVDRYi","428333","Wed Mar 06 21:28:30 +0000 2024","https://twitter.com/cnnbrk/status/1765489656961827057"
"The Supreme Court will hear arguments on April 25 over whether Donald Trump may claim immunity from prosecution in federal election subversion case https://t.co/pcChwFwgYh","428333","Wed Mar 06 19:18:55 +0000 2024","https://twitter.com/cnnbrk/status/1765457048295088565"
"At least two crew members are dead after a Houthi strike -- the first on-ship deaths caused by the group since their attacks near Yemen, US says https://t.co/JhMNvjipkF","428333","Wed Mar 06 18:25:27 +0000 2024","https://twitter.com/cnnbrk/status/1765443592095465977"
"Minnesota Rep. Dean Phillips is ending his long-shot Democratic primary challenge to President Joe Biden https://t.co/pC82jw3e18","428333","Wed Mar 06 18:20:28 +0000 2024","https://twitter.com/cnnbrk/status/1765442339047121225"
"A Russian missile struck near a meeting between Ukrainian President Zelensky and Greece's prime minister
https://t.co/1AwB6eCSwz","428333","Wed Mar 06 16:42:18 +0000 2024","https://twitter.com/cnnbrk/status/1765417632017064092"
"Senate GOP Leader Mitch McConnell announces he'll support Donald Trump for the presidency, a move that comes more than three years after they last spoke https://t.co/qgSGrvjNwJ","428333","Wed Mar 06 15:56:18 +0000 2024","https://twitter.com/cnnbrk/status/1765406055796732058"
"Nikki Haley suspends her GOP presidential campaign after Super Tuesday losses, leaving Donald Trump as the presumptive nominee https://t.co/9D3hRSCUcz","428333","Wed Mar 06 15:16:45 +0000 2024","https://twitter.com/cnnbrk/status/1765396104831443318"
"Nikki Haley will announce today that she is exiting the presidential race, according to sources familiar with her plans https://t.co/i1z6wDjIUU","428333","Wed Mar 06 11:14:08 +0000 2024","https://twitter.com/cnnbrk/status/1765335049753272389"
"Democratic Rep. Adam Schiff and Republican Steve Garvey will advance in California's Senate race for the late Dianne Feinstein's seat, CNN projects https://t.co/8ET0d8OOdL","428333","Wed Mar 06 06:10:15 +0000 2024","https://twitter.com/cnnbrk/status/1765258574073041083"
"CNN projection: Democratic Rep. Adam Schiff advances in California's Senate race for Dianne Feinstein's seat. It's too soon to project who he'll face in November. https://t.co/eSQbfa5AMM","428333","Wed Mar 06 04:59:07 +0000 2024","https://twitter.com/cnnbrk/status/1765240673228185683"
"CNN projection: Rep. Colin Allred will win the Texas Democratic nomination for US Senate and face Republican Ted Cruz in November https://t.co/aPVmkOafpt","428333","Wed Mar 06 04:33:36 +0000 2024","https://twitter.com/cnnbrk/status/1765234248812814487"
"CNN projection: Biden and Trump win the biggest prize of the night in California, and Haley pulls off surprising win in Vermont https://t.co/LP6scsJEZG","428333","Wed Mar 06 04:10:53 +0000 2024","https://twitter.com/cnnbrk/status/1765228535256391769"
"Jason Palmer will win the American Samoa Democratic presidential caucuses, CNN projects, handing Biden his only defeat so far this primary season https://t.co/y1zivkEXuX","428333","Wed Mar 06 03:15:29 +0000 2024","https://twitter.com/cnnbrk/status/1765214591582097888"
"CNN projection: Republican Lt. Gov. Mark Robinson and Democratic Attorney General Josh Stein will face each other in North Carolina governor's race https://t.co/roSOgZQTkY","428333","Wed Mar 06 01:35:30 +0000 2024","https://twitter.com/cnnbrk/status/1765189431395238382"
"Results from Super Tuesday continue to roll in as polls close in some states. Here's where things stand right now. https://t.co/AhgVRnrLl2","428333","Wed Mar 06 01:16:54 +0000 2024","https://twitter.com/cnnbrk/status/1765184750543585612"
"Sen. Bob Menendez faces a dozen new criminal charges related to a bribery scheme involving the governments of Egypt and Qatar https://t.co/Ry89sSv9Qd","428333","Tue Mar 05 20:44:47 +0000 2024","https://twitter.com/cnnbrk/status/1765116267956965460"
"Sen. Kyrsten Sinema, an Arizona independent, announces she will retire at the end of her term this year https://t.co/LAUnz9prxN","428333","Tue Mar 05 19:33:46 +0000 2024","https://twitter.com/cnnbrk/status/1765098396098936973"
"Meta’s platforms, including Facebook and Instagram, went down for thousands of users on Tuesday, because of what the company called a “technical issue"" https://t.co/7l3QHXmZ3s","428333","Tue Mar 05 18:34:03 +0000 2024","https://twitter.com/cnnbrk/status/1765083369409511716"
"Facebook, Instagram and Threads are experiencing widespread outages, parent company Meta says https://t.co/12M36fTLYP","428333","Tue Mar 05 16:20:06 +0000 2024","https://twitter.com/cnnbrk/status/1765049660727591184"
"One person was killed in a towering fire north of Detroit that sent debris as far as a mile away, officials say https://t.co/D6e6WWjZ5B","428333","Tue Mar 05 14:13:09 +0000 2024","https://twitter.com/cnnbrk/status/1765017712240017730"
"Former President Donald Trump will win North Dakota’s Republican presidential caucuses, CNN projects, claiming one final boost before the campaign expands to 15 states on Super Tuesday. https://t.co/cT8EIhfqbN","428333","Tue Mar 05 02:41:44 +0000 2024","https://twitter.com/cnnbrk/status/1764843712037769632"
"Supreme Court temporarily freezes enforcement of Texas' controversial immigration law after the Biden administration filed an emergency request https://t.co/wb2CHgMr2u","428333","Mon Mar 04 23:33:02 +0000 2024","https://twitter.com/cnnbrk/status/1764796223679005040"
"A United Nations team found ""clear and convincing information"" that some hostages in Gaza were subjected to sexual violence, a top official says https://t.co/ASqh8rzNBR","428333","Mon Mar 04 20:08:15 +0000 2024","https://twitter.com/cnnbrk/status/1764744686248296527"
"Jason Kelce announces his retirement from the NFL. The star center spent his entire career with the Philadelphia Eagles and won a Super Bowl in 2018. https://t.co/xVu4VSl4Nw","428333","Mon Mar 04 18:49:52 +0000 2024","https://twitter.com/cnnbrk/status/1764724961623539858"
"France becomes the first country to enshrine abortion rights in its constitution, a move prompted by the US Supreme Court's overturning of Roe v. Wade
https://t.co/A4WYamY6c0","428333","Mon Mar 04 18:08:23 +0000 2024","https://twitter.com/cnnbrk/status/1764714519853453353"
"Air National Guardsman Jack Teixeira pleads guilty to posting sensitive US defense information on social media  https://t.co/hTNjcQ7sIy","428333","Mon Mar 04 17:59:32 +0000 2024","https://twitter.com/cnnbrk/status/1764712294804533528"
"Supreme Court keeps Trump on the Colorado ballot, rejecting a 14th Amendment challenge https://t.co/9oJKGo6VcM","428333","Mon Mar 04 15:06:22 +0000 2024","https://twitter.com/cnnbrk/status/1764668715537256637"
"JetBlue Airways announces it is pulling out of its deal to purchase Spirit Airlines https://t.co/xyX6oewk9J","428333","Mon Mar 04 13:57:31 +0000 2024","https://twitter.com/cnnbrk/status/1764651389827842180"
"The ex-Trump Organization finance chief is expected to plead guilty to perjury charges over testimony in the former president's NY civil fraud trial https://t.co/feh26q7Xfj","428333","Mon Mar 04 12:35:27 +0000 2024","https://twitter.com/cnnbrk/status/1764630738257813882"
"Apple fined $2 billion in EU for preventing rival music streaming services from telling iPhone users about cheaper subscription options https://t.co/BH5O04IyKF","428333","Mon Mar 04 12:25:10 +0000 2024","https://twitter.com/cnnbrk/status/1764628150380626087"
"Nikki Haley will win the Republican presidential primary in Washington, DC, CNN projects. It's her first victory of the GOP primary over front-runner Donald Trump. https://t.co/dDY2T2eTst","428333","Mon Mar 04 01:42:58 +0000 2024","https://twitter.com/cnnbrk/status/1764466533206483004"
"Shehbaz Sharif elected Pakistan prime minister nearly a month after a general election marred by delays and widespread allegations of vote-rigging https://t.co/KbWZgajFjg","428333","Sun Mar 03 10:12:04 +0000 2024","https://twitter.com/cnnbrk/status/1764232263347105793"
"The US has begun air-dropping humanitarian aid into Gaza, officials say
https://t.co/OM84vsWthb","428333","Sat Mar 02 14:28:41 +0000 2024","https://twitter.com/cnnbrk/status/1763934455490592948"
"A Colorado medic convicted in Elijah McClain's 2019 death was sentenced to five years in prison https://t.co/BRiEGKKwbp","428333","Fri Mar 01 23:51:34 +0000 2024","https://twitter.com/cnnbrk/status/1763713723951165780"
"Judge says he will decide within the next two weeks whether the Fulton County DA should be disqualified from the case she brought against Trump https://t.co/tBM6ucxeCL","428333","Fri Mar 01 21:35:46 +0000 2024","https://twitter.com/cnnbrk/status/1763679547097038964"
"Biden signs a stopgap bill into law to avert a partial government shutdown today, but Washington faces another deadline next week
https://t.co/iGvBNyOV9X","428333","Fri Mar 01 19:05:52 +0000 2024","https://twitter.com/cnnbrk/status/1763641824273391775"
"Biden is expected to announce that the US will airdrop humanitarian aid and supplies into Gaza, according to people familiar with the plans https://t.co/GFoKuowOwQ","428333","Fri Mar 01 19:05:21 +0000 2024","https://twitter.com/cnnbrk/status/1763641695587942768"
"A New Jersey businessman who was indicted alongside Sen. Bob Menendez pleads guilty and is cooperating with authorities in the bribery case https://t.co/ddR60VlxH0","428333","Fri Mar 01 18:36:04 +0000 2024","https://twitter.com/cnnbrk/status/1763634326229446990"
"The CDC says people with Covid-19 no longer need to routinely isolate for 5 days, in a move away from one strategy used to quell infections https://t.co/q2wGGFyPgM","428333","Fri Mar 01 18:06:51 +0000 2024","https://twitter.com/cnnbrk/status/1763626973459333593"
"New York man sentenced to 25 years to life in prison for fatally shooting a woman who was in a car that mistakenly drove up his driveway
https://t.co/ukpMr0lrab","428333","Fri Mar 01 15:49:57 +0000 2024","https://twitter.com/cnnbrk/status/1763592521383387472"
"Trump is in court for a Florida hearing that may push back his trial date in the classified documents case. Follow live updates. https://t.co/8jXik3fN1O","428333","Fri Mar 01 15:38:09 +0000 2024","https://twitter.com/cnnbrk/status/1763589550704579011"
"Elon Musk sues OpenAI and its CEO Sam Altman for breach of contract https://t.co/yGGCCAEy0X","428333","Fri Mar 01 12:16:34 +0000 2024","https://twitter.com/cnnbrk/status/1763538820358676619"
"The funeral of prominent Kremlin critic Alexey Navalny is underway at a church in Moscow. Follow live updates. https://t.co/o9QeL6RPCy","428333","Fri Mar 01 11:33:09 +0000 2024","https://twitter.com/cnnbrk/status/1763527893114568759"
"The Senate passes a stopgap bill that will extend government funding and avert a partial shutdown, clearing it for Biden's signature https://t.co/tveOxroPm3","428333","Fri Mar 01 01:24:00 +0000 2024","https://twitter.com/cnnbrk/status/1763374597829710287"
"Jack Teixeira, the Air National Guardsman accused of posting classified documents online, is expected to plead guilty.
https://t.co/CWiiYzKYJm","428333","Thu Feb 29 22:14:09 +0000 2024","https://twitter.com/cnnbrk/status/1763326821175558594"
"The tech-heavy Nasdaq Composite index closed at an all-time record high, thanks to chipmaker and AI stocks.
https://t.co/RY0Xop0ay8","428333","Thu Feb 29 21:11:41 +0000 2024","https://twitter.com/cnnbrk/status/1763311099191996856"
